"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"710","0.87890625","0.87890625","0.87890625"
"715","0.82421875","0.82421875","0.82421875"
"720","0.830078125","0.830078125","0.830078125"
"725","0.837890625","0.837890625","0.837890625"
"730","0.82421875","0.82421875","0.82421875"
"735","0.84765625","0.84765625","0.84765625"
"740","0.841796875","0.841796875","0.841796875"
"745","0.845703125","0.845703125","0.845703125"
"750","0.82421875","0.82421875","0.82421875"
"755","0.83984375","0.83984375","0.83984375"
"760","0.826171875","0.826171875","0.826171875"
"765","0.841796875","0.841796875","0.841796875"
"770","0.8046875","0.8046875","0.8046875"
"775","0.814453125","0.814453125","0.814453125"
"780","0.84375","0.84375","0.84375"
"785","0.826171875","0.826171875","0.826171875"
"790","0.84765625","0.84765625","0.84765625"
"795","0.865234375","0.865234375","0.865234375"
"800","0.830078125","0.830078125","0.830078125"
"805","0.84375","0.84375","0.84375"
"810","0.845703125","0.845703125","0.845703125"
"815","0.857421875","0.857421875","0.857421875"
"820","0.822265625","0.822265625","0.822265625"
"825","0.828125","0.828125","0.828125"
"830","0.82421875","0.82421875","0.82421875"
"835","0.84375","0.84375","0.84375"
"840","0.84765625","0.84765625","0.84765625"
"845","0.83984375","0.83984375","0.83984375"
"850","0.869140625","0.869140625","0.869140625"
"855","0.859375","0.859375","0.859375"
"860","0.8359375","0.8359375","0.8359375"
"865","0.8515625","0.8515625","0.8515625"
"870","0.869140625","0.869140625","0.869140625"
"875","0.849609375","0.849609375","0.849609375"
"880","0.83984375","0.83984375","0.83984375"
"885","0.837890625","0.837890625","0.837890625"
"890","0.85546875","0.85546875","0.85546875"
"895","0.84375","0.84375","0.84375"
"900","0.82421875","0.82421875","0.82421875"
"905","0.83203125","0.83203125","0.83203125"
"910","0.85546875","0.85546875","0.85546875"
"915","0.82421875","0.82421875","0.82421875"
"920","0.84375","0.84375","0.84375"
"925","0.837890625","0.837890625","0.837890625"
"930","0.837890625","0.837890625","0.837890625"
"935","0.845703125","0.845703125","0.845703125"
"940","0.88671875","0.88671875","0.88671875"
"945","0.8515625","0.8515625","0.8515625"
"950","0.810546875","0.810546875","0.810546875"
"955","0.80859375","0.80859375","0.80859375"
"960","0.81640625","0.81640625","0.81640625"
"965","0.8671875","0.8671875","0.8671875"
"970","0.841796875","0.841796875","0.841796875"
"975","0.84765625","0.84765625","0.84765625"
"980","0.810546875","0.810546875","0.810546875"
"985","0.80078125","0.80078125","0.80078125"
"990","0.828125","0.828125","0.828125"
"995","0.853515625","0.853515625","0.853515625"
