"Step","inrl-balance-ema-v1 - eval/black_vs_baseline","inrl-balance-ema-v1 - eval/black_vs_baseline__MIN","inrl-balance-ema-v1 - eval/black_vs_baseline__MAX"
"325","0.732421875","0.732421875","0.732421875"
"330","0.7578125","0.7578125","0.7578125"
"335","0.751953125","0.751953125","0.751953125"
"340","0.80859375","0.80859375","0.80859375"
"345","0.83203125","0.83203125","0.83203125"
"350","0.822265625","0.822265625","0.822265625"
"355","0.8359375","0.8359375","0.8359375"
"360","0.8125","0.8125","0.8125"
"365","0.80078125","0.80078125","0.80078125"
"370","0.787109375","0.787109375","0.787109375"
"375","0.810546875","0.810546875","0.810546875"
"380","0.80078125","0.80078125","0.80078125"
"385","0.8046875","0.8046875","0.8046875"
"390","0.7890625","0.7890625","0.7890625"
"395","0.80078125","0.80078125","0.80078125"
"400","0.767578125","0.767578125","0.767578125"
"405","0.8125","0.8125","0.8125"
"410","0.802734375","0.802734375","0.802734375"
"415","0.80078125","0.80078125","0.80078125"
"420","0.814453125","0.814453125","0.814453125"
"425","0.798828125","0.798828125","0.798828125"
"430","0.794921875","0.794921875","0.794921875"
"435","0.783203125","0.783203125","0.783203125"
"440","0.802734375","0.802734375","0.802734375"
"445","0.8125","0.8125","0.8125"
"450","0.783203125","0.783203125","0.783203125"
"455","0.779296875","0.779296875","0.779296875"
"460","0.796875","0.796875","0.796875"
"465","0.837890625","0.837890625","0.837890625"
"470","0.806640625","0.806640625","0.806640625"
"475","0.81640625","0.81640625","0.81640625"
"480","0.80859375","0.80859375","0.80859375"
"485","0.82421875","0.82421875","0.82421875"
"490","0.77734375","0.77734375","0.77734375"
"495","0.8125","0.8125","0.8125"
"500","0.783203125","0.783203125","0.783203125"
"505","0.765625","0.765625","0.765625"
"510","0.767578125","0.767578125","0.767578125"
"515","0.810546875","0.810546875","0.810546875"
"520","0.8125","0.8125","0.8125"
"525","0.794921875","0.794921875","0.794921875"
"530","0.806640625","0.806640625","0.806640625"
"535","0.810546875","0.810546875","0.810546875"
"540","0.78515625","0.78515625","0.78515625"
"545","0.806640625","0.806640625","0.806640625"
"550","0.783203125","0.783203125","0.783203125"
"555","0.7734375","0.7734375","0.7734375"
"560","0.7734375","0.7734375","0.7734375"
"565","0.78515625","0.78515625","0.78515625"
"570","0.810546875","0.810546875","0.810546875"
"575","0.82421875","0.82421875","0.82421875"
"580","0.80078125","0.80078125","0.80078125"
"585","0.791015625","0.791015625","0.791015625"
"590","0.791015625","0.791015625","0.791015625"
"595","0.80859375","0.80859375","0.80859375"
"600","0.787109375","0.787109375","0.787109375"
"605","0.75","0.75","0.75"
"610","0.779296875","0.779296875","0.779296875"
"615","0.771484375","0.771484375","0.771484375"
"620","0.759765625","0.759765625","0.759765625"
"625","0.74609375","0.74609375","0.74609375"
"630","0.748046875","0.748046875","0.748046875"
"635","0.791015625","0.791015625","0.791015625"
"640","0.8046875","0.8046875","0.8046875"
"645","0.76953125","0.76953125","0.76953125"
"650","0.80078125","0.80078125","0.80078125"
"655","0.771484375","0.771484375","0.771484375"
"660","0.76953125","0.76953125","0.76953125"
"665","0.767578125","0.767578125","0.767578125"
"670","0.791015625","0.791015625","0.791015625"
"675","0.759765625","0.759765625","0.759765625"
"680","0.775390625","0.775390625","0.775390625"
"685","0.77734375","0.77734375","0.77734375"
"690","0.80859375","0.80859375","0.80859375"
"695","0.8203125","0.8203125","0.8203125"
"700","0.826171875","0.826171875","0.826171875"
"705","0.8125","0.8125","0.8125"
"710","0.8046875","0.8046875","0.8046875"
"715","0.80078125","0.80078125","0.80078125"
"720","0.79296875","0.79296875","0.79296875"
"725","0.74609375","0.74609375","0.74609375"
"730","0.791015625","0.791015625","0.791015625"
"735","0.8046875","0.8046875","0.8046875"
"740","0.814453125","0.814453125","0.814453125"
"745","0.83203125","0.83203125","0.83203125"
"750","0.830078125","0.830078125","0.830078125"
"755","0.802734375","0.802734375","0.802734375"
"760","0.83984375","0.83984375","0.83984375"
"765","0.814453125","0.814453125","0.814453125"
"770","0.8125","0.8125","0.8125"
"775","0.810546875","0.810546875","0.810546875"
"780","0.875","0.875","0.875"
"785","0.822265625","0.822265625","0.822265625"
"790","0.845703125","0.845703125","0.845703125"
"795","0.853515625","0.853515625","0.853515625"
"800","0.80859375","0.80859375","0.80859375"
"805","0.79296875","0.79296875","0.79296875"
"810","0.806640625","0.806640625","0.806640625"
"815","0.806640625","0.806640625","0.806640625"
"820","0.76953125","0.76953125","0.76953125"
"825","0.8203125","0.8203125","0.8203125"
"830","0.779296875","0.779296875","0.779296875"
"835","0.78125","0.78125","0.78125"
"840","0.759765625","0.759765625","0.759765625"
"845","0.796875","0.796875","0.796875"
"850","0.783203125","0.783203125","0.783203125"
"855","0.771484375","0.771484375","0.771484375"
"860","0.767578125","0.767578125","0.767578125"
"865","0.759765625","0.759765625","0.759765625"
"870","0.779296875","0.779296875","0.779296875"
"875","0.806640625","0.806640625","0.806640625"
"880","0.798828125","0.798828125","0.798828125"
"885","0.763671875","0.763671875","0.763671875"
"890","0.796875","0.796875","0.796875"
"895","0.783203125","0.783203125","0.783203125"
"900","0.755859375","0.755859375","0.755859375"
"905","0.69921875","0.69921875","0.69921875"
"910","0.80078125","0.80078125","0.80078125"
"915","0.79296875","0.79296875","0.79296875"
"920","0.775390625","0.775390625","0.775390625"
"925","0.76953125","0.76953125","0.76953125"
"930","0.76953125","0.76953125","0.76953125"
"935","0.80078125","0.80078125","0.80078125"
"940","0.748046875","0.748046875","0.748046875"
"945","0.775390625","0.775390625","0.775390625"
"950","0.73046875","0.73046875","0.73046875"
"955","0.796875","0.796875","0.796875"
"960","0.7734375","0.7734375","0.7734375"
"965","0.767578125","0.767578125","0.767578125"
"970","0.734375","0.734375","0.734375"
"975","0.79296875","0.79296875","0.79296875"
"980","0.822265625","0.822265625","0.822265625"
"985","0.728515625","0.728515625","0.728515625"
"990","0.771484375","0.771484375","0.771484375"
"995","0.787109375","0.787109375","0.787109375"
"1000","0.8046875","0.8046875","0.8046875"
"1005","0.7890625","0.7890625","0.7890625"
"1010","0.81640625","0.81640625","0.81640625"
"1015","0.8359375","0.8359375","0.8359375"
"1020","0.8203125","0.8203125","0.8203125"
"1025","0.818359375","0.818359375","0.818359375"
"1030","0.822265625","0.822265625","0.822265625"
"1035","0.775390625","0.775390625","0.775390625"
"1040","0.77734375","0.77734375","0.77734375"
"1045","0.77734375","0.77734375","0.77734375"
"1050","0.78125","0.78125","0.78125"
"1055","0.73046875","0.73046875","0.73046875"
"1060","0.79296875","0.79296875","0.79296875"
"1065","0.798828125","0.798828125","0.798828125"
"1070","0.8359375","0.8359375","0.8359375"
"1075","0.8125","0.8125","0.8125"
"1080","0.822265625","0.822265625","0.822265625"
"1085","0.802734375","0.802734375","0.802734375"
"1090","0.861328125","0.861328125","0.861328125"
"1095","0.8203125","0.8203125","0.8203125"
"1100","0.79296875","0.79296875","0.79296875"
"1105","0.771484375","0.771484375","0.771484375"
"1110","0.830078125","0.830078125","0.830078125"
"1115","0.8125","0.8125","0.8125"
"1120","0.853515625","0.853515625","0.853515625"
"1125","0.798828125","0.798828125","0.798828125"
"1130","0.84375","0.84375","0.84375"
"1135","0.787109375","0.787109375","0.787109375"
"1140","0.810546875","0.810546875","0.810546875"
"1145","0.80859375","0.80859375","0.80859375"
"1150","0.77734375","0.77734375","0.77734375"
"1155","0.7890625","0.7890625","0.7890625"
"1160","0.771484375","0.771484375","0.771484375"
"1165","0.77734375","0.77734375","0.77734375"
"1170","0.806640625","0.806640625","0.806640625"
"1175","0.82421875","0.82421875","0.82421875"
"1180","0.79296875","0.79296875","0.79296875"
"1185","0.814453125","0.814453125","0.814453125"
"1190","0.826171875","0.826171875","0.826171875"
"1195","0.833984375","0.833984375","0.833984375"
"1200","0.802734375","0.802734375","0.802734375"
"1205","0.787109375","0.787109375","0.787109375"
"1210","0.826171875","0.826171875","0.826171875"
"1215","0.806640625","0.806640625","0.806640625"
"1220","0.8203125","0.8203125","0.8203125"
"1225","0.8359375","0.8359375","0.8359375"
"1230","0.83984375","0.83984375","0.83984375"
"1235","0.806640625","0.806640625","0.806640625"
"1240","0.806640625","0.806640625","0.806640625"
"1245","0.779296875","0.779296875","0.779296875"
"1250","0.828125","0.828125","0.828125"
"1255","0.81640625","0.81640625","0.81640625"
"1260","0.76171875","0.76171875","0.76171875"
"1265","0.77734375","0.77734375","0.77734375"
"1270","0.75390625","0.75390625","0.75390625"
"1275","0.787109375","0.787109375","0.787109375"
"1280","0.7265625","0.7265625","0.7265625"
"1285","0.736328125","0.736328125","0.736328125"
"1290","0.720703125","0.720703125","0.720703125"
"1295","0.7578125","0.7578125","0.7578125"
"1300","0.71875","0.71875","0.71875"
"1305","0.75","0.75","0.75"
"1310","0.7265625","0.7265625","0.7265625"
"1315","0.76171875","0.76171875","0.76171875"
"1320","0.76171875","0.76171875","0.76171875"
"1325","0.76953125","0.76953125","0.76953125"
"1330","0.765625","0.765625","0.765625"
"1335","0.751953125","0.751953125","0.751953125"
"1340","0.7578125","0.7578125","0.7578125"
"1345","0.755859375","0.755859375","0.755859375"
"1350","0.73046875","0.73046875","0.73046875"
"1355","0.748046875","0.748046875","0.748046875"
"1360","0.814453125","0.814453125","0.814453125"
"1365","0.806640625","0.806640625","0.806640625"
"1370","0.76953125","0.76953125","0.76953125"
"1375","0.826171875","0.826171875","0.826171875"
"1380","0.806640625","0.806640625","0.806640625"
"1385","0.78125","0.78125","0.78125"
"1390","0.80859375","0.80859375","0.80859375"
"1395","0.78125","0.78125","0.78125"
"1400","0.78125","0.78125","0.78125"
"1405","0.802734375","0.802734375","0.802734375"
"1410","0.796875","0.796875","0.796875"
"1415","0.83984375","0.83984375","0.83984375"
"1420","0.857421875","0.857421875","0.857421875"
"1425","0.826171875","0.826171875","0.826171875"
"1430","0.794921875","0.794921875","0.794921875"
"1435","0.8046875","0.8046875","0.8046875"
"1440","0.775390625","0.775390625","0.775390625"
"1445","0.78515625","0.78515625","0.78515625"
"1450","0.8046875","0.8046875","0.8046875"
"1455","0.798828125","0.798828125","0.798828125"
"1460","0.8046875","0.8046875","0.8046875"
"1465","0.779296875","0.779296875","0.779296875"
"1470","0.779296875","0.779296875","0.779296875"
"1475","0.8125","0.8125","0.8125"
"1480","0.830078125","0.830078125","0.830078125"
"1485","0.802734375","0.802734375","0.802734375"
"1490","0.771484375","0.771484375","0.771484375"
"1495","0.814453125","0.814453125","0.814453125"
"1500","0.826171875","0.826171875","0.826171875"
"1505","0.82421875","0.82421875","0.82421875"
"1510","0.833984375","0.833984375","0.833984375"
"1515","0.8203125","0.8203125","0.8203125"
"1520","0.828125","0.828125","0.828125"
"1525","0.802734375","0.802734375","0.802734375"
"1530","0.814453125","0.814453125","0.814453125"
"1535","0.83203125","0.83203125","0.83203125"
"1540","0.83203125","0.83203125","0.83203125"
"1545","0.830078125","0.830078125","0.830078125"
"1550","0.810546875","0.810546875","0.810546875"
"1555","0.802734375","0.802734375","0.802734375"
"1560","0.830078125","0.830078125","0.830078125"
"1565","0.8359375","0.8359375","0.8359375"
"1570","0.84765625","0.84765625","0.84765625"
"1575","0.83984375","0.83984375","0.83984375"
"1580","0.8046875","0.8046875","0.8046875"
"1585","0.8125","0.8125","0.8125"
"1590","0.814453125","0.814453125","0.814453125"
"1595","0.849609375","0.849609375","0.849609375"
"1600","0.83203125","0.83203125","0.83203125"
"1605","0.83203125","0.83203125","0.83203125"
"1610","0.830078125","0.830078125","0.830078125"
"1615","0.7890625","0.7890625","0.7890625"
"1620","0.814453125","0.814453125","0.814453125"
"1625","0.8125","0.8125","0.8125"
"1630","0.796875","0.796875","0.796875"
"1635","0.8125","0.8125","0.8125"
"1640","0.78515625","0.78515625","0.78515625"
"1645","0.828125","0.828125","0.828125"
"1650","0.802734375","0.802734375","0.802734375"
"1655","0.78515625","0.78515625","0.78515625"
"1660","0.810546875","0.810546875","0.810546875"
"1665","0.826171875","0.826171875","0.826171875"
"1670","0.791015625","0.791015625","0.791015625"
"1675","0.830078125","0.830078125","0.830078125"
"1680","0.8046875","0.8046875","0.8046875"
"1685","0.806640625","0.806640625","0.806640625"
"1690","0.775390625","0.775390625","0.775390625"
"1695","0.7421875","0.7421875","0.7421875"
"1700","0.796875","0.796875","0.796875"
"1705","0.83203125","0.83203125","0.83203125"
"1710","0.818359375","0.818359375","0.818359375"
"1715","0.7890625","0.7890625","0.7890625"
"1720","0.78125","0.78125","0.78125"
"1725","0.775390625","0.775390625","0.775390625"
"1730","0.7890625","0.7890625","0.7890625"
"1735","0.80859375","0.80859375","0.80859375"
"1740","0.8125","0.8125","0.8125"
"1745","0.814453125","0.814453125","0.814453125"
"1750","0.798828125","0.798828125","0.798828125"
"1755","0.796875","0.796875","0.796875"
"1760","0.751953125","0.751953125","0.751953125"
"1765","0.79296875","0.79296875","0.79296875"
"1770","0.80859375","0.80859375","0.80859375"
"1775","0.798828125","0.798828125","0.798828125"
"1780","0.8125","0.8125","0.8125"
"1785","0.759765625","0.759765625","0.759765625"
"1790","0.83984375","0.83984375","0.83984375"
"1795","0.7734375","0.7734375","0.7734375"
"1800","0.818359375","0.818359375","0.818359375"
"1805","0.818359375","0.818359375","0.818359375"
"1810","0.82421875","0.82421875","0.82421875"
"1815","0.822265625","0.822265625","0.822265625"
"1820","0.787109375","0.787109375","0.787109375"
"1825","0.802734375","0.802734375","0.802734375"
"1830","0.791015625","0.791015625","0.791015625"
"1835","0.8125","0.8125","0.8125"
"1840","0.802734375","0.802734375","0.802734375"
"1845","0.783203125","0.783203125","0.783203125"
"1850","0.83984375","0.83984375","0.83984375"
"1855","0.794921875","0.794921875","0.794921875"
"1860","0.791015625","0.791015625","0.791015625"
"1865","0.7890625","0.7890625","0.7890625"
"1870","0.8125","0.8125","0.8125"
"1875","0.810546875","0.810546875","0.810546875"
"1880","0.798828125","0.798828125","0.798828125"
"1885","0.80078125","0.80078125","0.80078125"
"1890","0.8046875","0.8046875","0.8046875"
"1895","0.78125","0.78125","0.78125"
"1900","0.775390625","0.775390625","0.775390625"
"1905","0.8046875","0.8046875","0.8046875"
"1910","0.74609375","0.74609375","0.74609375"
"1915","0.78125","0.78125","0.78125"
"1920","0.765625","0.765625","0.765625"
"1925","0.796875","0.796875","0.796875"
"1930","0.775390625","0.775390625","0.775390625"
"1935","0.80078125","0.80078125","0.80078125"
"1940","0.78125","0.78125","0.78125"
"1945","0.82421875","0.82421875","0.82421875"
"1950","0.791015625","0.791015625","0.791015625"
"1955","0.78515625","0.78515625","0.78515625"
"1960","0.78515625","0.78515625","0.78515625"
"1965","0.791015625","0.791015625","0.791015625"
"1970","0.828125","0.828125","0.828125"
"1975","0.818359375","0.818359375","0.818359375"
"1980","0.8125","0.8125","0.8125"
"1985","0.8125","0.8125","0.8125"
"1990","0.79296875","0.79296875","0.79296875"
"1995","0.794921875","0.794921875","0.794921875"
