"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"1110","0.8359375","0.8359375","0.8359375"
"1115","0.83984375","0.83984375","0.83984375"
"1120","0.841796875","0.841796875","0.841796875"
"1125","0.841796875","0.841796875","0.841796875"
"1130","0.83984375","0.83984375","0.83984375"
"1135","0.857421875","0.857421875","0.857421875"
"1140","0.806640625","0.806640625","0.806640625"
"1145","0.806640625","0.806640625","0.806640625"
"1150","0.849609375","0.849609375","0.849609375"
"1155","0.818359375","0.818359375","0.818359375"
"1160","0.818359375","0.818359375","0.818359375"
"1165","0.849609375","0.849609375","0.849609375"
"1170","0.783203125","0.783203125","0.783203125"
"1175","0.8125","0.8125","0.8125"
"1180","0.81640625","0.81640625","0.81640625"
"1185","0.80859375","0.80859375","0.80859375"
"1190","0.83984375","0.83984375","0.83984375"
"1195","0.8359375","0.8359375","0.8359375"
"1200","0.82421875","0.82421875","0.82421875"
"1205","0.83203125","0.83203125","0.83203125"
"1210","0.876953125","0.876953125","0.876953125"
"1215","0.84765625","0.84765625","0.84765625"
"1220","0.826171875","0.826171875","0.826171875"
"1225","0.841796875","0.841796875","0.841796875"
"1230","0.822265625","0.822265625","0.822265625"
"1235","0.845703125","0.845703125","0.845703125"
"1240","0.8671875","0.8671875","0.8671875"
"1245","0.865234375","0.865234375","0.865234375"
"1250","0.86328125","0.86328125","0.86328125"
"1255","0.833984375","0.833984375","0.833984375"
"1260","0.830078125","0.830078125","0.830078125"
"1265","0.84375","0.84375","0.84375"
"1270","0.826171875","0.826171875","0.826171875"
"1275","0.869140625","0.869140625","0.869140625"
"1280","0.84765625","0.84765625","0.84765625"
"1285","0.830078125","0.830078125","0.830078125"
"1290","0.873046875","0.873046875","0.873046875"
"1295","0.859375","0.859375","0.859375"
"1300","0.853515625","0.853515625","0.853515625"
"1305","0.865234375","0.865234375","0.865234375"
"1310","0.83984375","0.83984375","0.83984375"
"1315","0.86328125","0.86328125","0.86328125"
"1320","0.8515625","0.8515625","0.8515625"
"1325","0.833984375","0.833984375","0.833984375"
"1330","0.853515625","0.853515625","0.853515625"
"1335","0.84375","0.84375","0.84375"
"1340","0.849609375","0.849609375","0.849609375"
"1345","0.84765625","0.84765625","0.84765625"
"1350","0.8359375","0.8359375","0.8359375"
"1355","0.810546875","0.810546875","0.810546875"
"1360","0.8203125","0.8203125","0.8203125"
"1365","0.83984375","0.83984375","0.83984375"
"1370","0.83984375","0.83984375","0.83984375"
"1375","0.830078125","0.830078125","0.830078125"
"1380","0.826171875","0.826171875","0.826171875"
"1385","0.826171875","0.826171875","0.826171875"
"1390","0.86328125","0.86328125","0.86328125"
"1395","0.849609375","0.849609375","0.849609375"
"1400","0.8671875","0.8671875","0.8671875"
"1405","0.84765625","0.84765625","0.84765625"
"1410","0.828125","0.828125","0.828125"
"1415","0.87890625","0.87890625","0.87890625"
"1420","0.82421875","0.82421875","0.82421875"
"1425","0.880859375","0.880859375","0.880859375"
"1430","0.876953125","0.876953125","0.876953125"
"1435","0.875","0.875","0.875"
"1440","0.857421875","0.857421875","0.857421875"
"1445","0.880859375","0.880859375","0.880859375"
"1450","0.849609375","0.849609375","0.849609375"
"1455","0.84765625","0.84765625","0.84765625"
"1460","0.83203125","0.83203125","0.83203125"
"1465","0.85546875","0.85546875","0.85546875"
"1470","0.87890625","0.87890625","0.87890625"
"1475","0.857421875","0.857421875","0.857421875"
"1480","0.841796875","0.841796875","0.841796875"
"1485","0.873046875","0.873046875","0.873046875"
"1490","0.859375","0.859375","0.859375"
"1495","0.841796875","0.841796875","0.841796875"
"1500","0.84375","0.84375","0.84375"
"1505","0.830078125","0.830078125","0.830078125"
"1510","0.810546875","0.810546875","0.810546875"
"1515","0.81640625","0.81640625","0.81640625"
"1520","0.814453125","0.814453125","0.814453125"
"1525","0.80859375","0.80859375","0.80859375"
"1530","0.84765625","0.84765625","0.84765625"
"1535","0.80859375","0.80859375","0.80859375"
"1540","0.830078125","0.830078125","0.830078125"
"1545","0.833984375","0.833984375","0.833984375"
"1550","0.810546875","0.810546875","0.810546875"
"1555","0.818359375","0.818359375","0.818359375"
"1560","0.818359375","0.818359375","0.818359375"
"1565","0.814453125","0.814453125","0.814453125"
"1570","0.818359375","0.818359375","0.818359375"
"1575","0.8203125","0.8203125","0.8203125"
"1580","0.8671875","0.8671875","0.8671875"
"1585","0.86328125","0.86328125","0.86328125"
"1590","0.8125","0.8125","0.8125"
"1595","0.845703125","0.845703125","0.845703125"
"1600","0.796875","0.796875","0.796875"
"1605","0.884765625","0.884765625","0.884765625"
"1610","0.8515625","0.8515625","0.8515625"
"1615","0.837890625","0.837890625","0.837890625"
"1620","0.857421875","0.857421875","0.857421875"
"1625","0.833984375","0.833984375","0.833984375"
"1630","0.826171875","0.826171875","0.826171875"
"1635","0.83984375","0.83984375","0.83984375"
"1640","0.822265625","0.822265625","0.822265625"
"1645","0.8203125","0.8203125","0.8203125"
"1650","0.794921875","0.794921875","0.794921875"
"1655","0.84375","0.84375","0.84375"
"1660","0.837890625","0.837890625","0.837890625"
"1665","0.833984375","0.833984375","0.833984375"
"1670","0.84765625","0.84765625","0.84765625"
"1675","0.853515625","0.853515625","0.853515625"
"1680","0.83984375","0.83984375","0.83984375"
"1685","0.82421875","0.82421875","0.82421875"
"1690","0.80859375","0.80859375","0.80859375"
"1695","0.810546875","0.810546875","0.810546875"
"1700","0.794921875","0.794921875","0.794921875"
"1705","0.82421875","0.82421875","0.82421875"
"1710","0.82421875","0.82421875","0.82421875"
"1715","0.806640625","0.806640625","0.806640625"
"1720","0.8203125","0.8203125","0.8203125"
"1725","0.814453125","0.814453125","0.814453125"
"1730","0.82421875","0.82421875","0.82421875"
"1735","0.833984375","0.833984375","0.833984375"
"1740","0.80859375","0.80859375","0.80859375"
"1745","0.841796875","0.841796875","0.841796875"
"1750","0.79296875","0.79296875","0.79296875"
"1755","0.828125","0.828125","0.828125"
"1760","0.794921875","0.794921875","0.794921875"
"1765","0.828125","0.828125","0.828125"
"1770","0.8046875","0.8046875","0.8046875"
"1775","0.818359375","0.818359375","0.818359375"
"1780","0.8125","0.8125","0.8125"
"1785","0.841796875","0.841796875","0.841796875"
"1790","0.810546875","0.810546875","0.810546875"
"1795","0.779296875","0.779296875","0.779296875"
"1800","0.794921875","0.794921875","0.794921875"
"1805","0.84765625","0.84765625","0.84765625"
"1810","0.8046875","0.8046875","0.8046875"
"1815","0.814453125","0.814453125","0.814453125"
"1820","0.84765625","0.84765625","0.84765625"
"1825","0.810546875","0.810546875","0.810546875"
"1830","0.77734375","0.77734375","0.77734375"
"1835","0.798828125","0.798828125","0.798828125"
"1840","0.794921875","0.794921875","0.794921875"
"1845","0.740234375","0.740234375","0.740234375"
"1850","0.796875","0.796875","0.796875"
"1855","0.796875","0.796875","0.796875"
"1860","0.798828125","0.798828125","0.798828125"
"1865","0.794921875","0.794921875","0.794921875"
"1870","0.8203125","0.8203125","0.8203125"
"1875","0.80078125","0.80078125","0.80078125"
"1880","0.802734375","0.802734375","0.802734375"
"1885","0.791015625","0.791015625","0.791015625"
"1890","0.771484375","0.771484375","0.771484375"
"1895","0.814453125","0.814453125","0.814453125"
"1900","0.865234375","0.865234375","0.865234375"
"1905","0.84765625","0.84765625","0.84765625"
"1910","0.837890625","0.837890625","0.837890625"
"1915","0.8203125","0.8203125","0.8203125"
"1920","0.828125","0.828125","0.828125"
"1925","0.8359375","0.8359375","0.8359375"
"1930","0.837890625","0.837890625","0.837890625"
"1935","0.833984375","0.833984375","0.833984375"
"1940","0.822265625","0.822265625","0.822265625"
"1945","0.796875","0.796875","0.796875"
"1950","0.8671875","0.8671875","0.8671875"
"1955","0.826171875","0.826171875","0.826171875"
"1960","0.822265625","0.822265625","0.822265625"
"1965","0.791015625","0.791015625","0.791015625"
"1970","0.818359375","0.818359375","0.818359375"
"1975","0.8125","0.8125","0.8125"
"1980","0.82421875","0.82421875","0.82421875"
"1985","0.81640625","0.81640625","0.81640625"
"1990","0.83203125","0.83203125","0.83203125"
"1995","0.81640625","0.81640625","0.81640625"
"2000","0.826171875","0.826171875","0.826171875"
"2005","0.859375","0.859375","0.859375"
"2010","0.849609375","0.849609375","0.849609375"
"2015","0.8671875","0.8671875","0.8671875"
"2020","0.85546875","0.85546875","0.85546875"
"2025","0.826171875","0.826171875","0.826171875"
"2030","0.85546875","0.85546875","0.85546875"
"2035","0.884765625","0.884765625","0.884765625"
"2040","0.86328125","0.86328125","0.86328125"
"2045","0.84375","0.84375","0.84375"
"2050","0.857421875","0.857421875","0.857421875"
"2055","0.853515625","0.853515625","0.853515625"
"2060","0.84375","0.84375","0.84375"
"2065","0.849609375","0.849609375","0.849609375"
"2070","0.828125","0.828125","0.828125"
"2075","0.837890625","0.837890625","0.837890625"
"2080","0.87109375","0.87109375","0.87109375"
"2085","0.87890625","0.87890625","0.87890625"
"2090","0.873046875","0.873046875","0.873046875"
"2095","0.87890625","0.87890625","0.87890625"
"2100","0.8671875","0.8671875","0.8671875"
"2105","0.869140625","0.869140625","0.869140625"
"2110","0.818359375","0.818359375","0.818359375"
"2115","0.845703125","0.845703125","0.845703125"
"2120","0.849609375","0.849609375","0.849609375"
"2125","0.86328125","0.86328125","0.86328125"
"2130","0.86328125","0.86328125","0.86328125"
"2135","0.888671875","0.888671875","0.888671875"
"2140","0.82421875","0.82421875","0.82421875"
"2145","0.83203125","0.83203125","0.83203125"
"2150","0.88671875","0.88671875","0.88671875"
"2155","0.87109375","0.87109375","0.87109375"
"2160","0.86328125","0.86328125","0.86328125"
"2165","0.8671875","0.8671875","0.8671875"
"2170","0.869140625","0.869140625","0.869140625"
"2175","0.865234375","0.865234375","0.865234375"
"2180","0.857421875","0.857421875","0.857421875"
"2185","0.857421875","0.857421875","0.857421875"
"2190","0.845703125","0.845703125","0.845703125"
"2195","0.875","0.875","0.875"
"2200","0.849609375","0.849609375","0.849609375"
"2205","0.853515625","0.853515625","0.853515625"
"2210","0.8671875","0.8671875","0.8671875"
"2215","0.85546875","0.85546875","0.85546875"
"2220","0.8515625","0.8515625","0.8515625"
"2225","0.859375","0.859375","0.859375"
"2230","0.859375","0.859375","0.859375"
"2235","0.880859375","0.880859375","0.880859375"
"2240","0.8671875","0.8671875","0.8671875"
"2245","0.87109375","0.87109375","0.87109375"
"2250","0.8671875","0.8671875","0.8671875"
"2255","0.900390625","0.900390625","0.900390625"
"2260","0.880859375","0.880859375","0.880859375"
"2265","0.84765625","0.84765625","0.84765625"
"2270","0.8828125","0.8828125","0.8828125"
"2275","0.876953125","0.876953125","0.876953125"
"2280","0.8671875","0.8671875","0.8671875"
"2285","0.892578125","0.892578125","0.892578125"
"2290","0.853515625","0.853515625","0.853515625"
"2295","0.86328125","0.86328125","0.86328125"
"2300","0.83984375","0.83984375","0.83984375"
"2305","0.833984375","0.833984375","0.833984375"
"2310","0.875","0.875","0.875"
"2315","0.890625","0.890625","0.890625"
"2320","0.888671875","0.888671875","0.888671875"
"2325","0.841796875","0.841796875","0.841796875"
"2330","0.873046875","0.873046875","0.873046875"
"2335","0.85546875","0.85546875","0.85546875"
"2340","0.873046875","0.873046875","0.873046875"
"2345","0.86328125","0.86328125","0.86328125"
"2350","0.875","0.875","0.875"
"2355","0.904296875","0.904296875","0.904296875"
"2360","0.87109375","0.87109375","0.87109375"
"2365","0.875","0.875","0.875"
"2370","0.8671875","0.8671875","0.8671875"
"2375","0.869140625","0.869140625","0.869140625"
"2380","0.8359375","0.8359375","0.8359375"
"2385","0.80859375","0.80859375","0.80859375"
"2390","0.830078125","0.830078125","0.830078125"
"2395","0.810546875","0.810546875","0.810546875"
"2400","0.814453125","0.814453125","0.814453125"
"2405","0.857421875","0.857421875","0.857421875"
"2410","0.849609375","0.849609375","0.849609375"
"2415","0.853515625","0.853515625","0.853515625"
"2420","0.849609375","0.849609375","0.849609375"
"2425","0.83984375","0.83984375","0.83984375"
"2430","0.859375","0.859375","0.859375"
"2435","0.896484375","0.896484375","0.896484375"
"2440","0.84375","0.84375","0.84375"
"2445","0.861328125","0.861328125","0.861328125"
"2450","0.853515625","0.853515625","0.853515625"
"2455","0.8359375","0.8359375","0.8359375"
"2460","0.8515625","0.8515625","0.8515625"
"2465","0.859375","0.859375","0.859375"
"2470","0.873046875","0.873046875","0.873046875"
"2475","0.876953125","0.876953125","0.876953125"
"2480","0.85546875","0.85546875","0.85546875"
"2485","0.845703125","0.845703125","0.845703125"
"2490","0.837890625","0.837890625","0.837890625"
"2495","0.830078125","0.830078125","0.830078125"
"2500","0.841796875","0.841796875","0.841796875"
"2505","0.833984375","0.833984375","0.833984375"
"2510","0.859375","0.859375","0.859375"
"2515","0.85546875","0.85546875","0.85546875"
"2520","0.833984375","0.833984375","0.833984375"
"2525","0.81640625","0.81640625","0.81640625"
"2530","0.87109375","0.87109375","0.87109375"
"2535","0.87890625","0.87890625","0.87890625"
"2540","0.837890625","0.837890625","0.837890625"
"2545","0.869140625","0.869140625","0.869140625"
"2550","0.86328125","0.86328125","0.86328125"
"2555","0.880859375","0.880859375","0.880859375"
"2560","0.875","0.875","0.875"
"2565","0.841796875","0.841796875","0.841796875"
"2570","0.88671875","0.88671875","0.88671875"
"2575","0.87890625","0.87890625","0.87890625"
"2580","0.884765625","0.884765625","0.884765625"
"2585","0.875","0.875","0.875"
"2590","0.861328125","0.861328125","0.861328125"
"2595","0.880859375","0.880859375","0.880859375"
"2600","0.87109375","0.87109375","0.87109375"
"2605","0.89453125","0.89453125","0.89453125"
"2610","0.859375","0.859375","0.859375"
"2615","0.869140625","0.869140625","0.869140625"
"2620","0.85546875","0.85546875","0.85546875"
"2625","0.8671875","0.8671875","0.8671875"
"2630","0.84375","0.84375","0.84375"
"2635","0.841796875","0.841796875","0.841796875"
"2640","0.837890625","0.837890625","0.837890625"
"2645","0.86328125","0.86328125","0.86328125"
"2650","0.83203125","0.83203125","0.83203125"
"2655","0.828125","0.828125","0.828125"
"2660","0.857421875","0.857421875","0.857421875"
"2665","0.83203125","0.83203125","0.83203125"
"2670","0.82421875","0.82421875","0.82421875"
"2675","0.841796875","0.841796875","0.841796875"
"2680","0.833984375","0.833984375","0.833984375"
"2685","0.796875","0.796875","0.796875"
"2690","0.822265625","0.822265625","0.822265625"
"2695","0.830078125","0.830078125","0.830078125"
"2700","0.830078125","0.830078125","0.830078125"
"2705","0.833984375","0.833984375","0.833984375"
"2710","0.833984375","0.833984375","0.833984375"
"2715","0.87890625","0.87890625","0.87890625"
"2720","0.83984375","0.83984375","0.83984375"
"2725","0.8359375","0.8359375","0.8359375"
