"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"1020","0.80078125","0.80078125","0.80078125"
"1025","0.818359375","0.818359375","0.818359375"
"1030","0.7890625","0.7890625","0.7890625"
"1035","0.796875","0.796875","0.796875"
"1040","0.8203125","0.8203125","0.8203125"
"1045","0.828125","0.828125","0.828125"
"1050","0.822265625","0.822265625","0.822265625"
"1055","0.806640625","0.806640625","0.806640625"
"1060","0.8046875","0.8046875","0.8046875"
"1065","0.76953125","0.76953125","0.76953125"
"1070","0.798828125","0.798828125","0.798828125"
"1075","0.83203125","0.83203125","0.83203125"
"1080","0.79296875","0.79296875","0.79296875"
"1085","0.79296875","0.79296875","0.79296875"
"1090","0.810546875","0.810546875","0.810546875"
"1095","0.77734375","0.77734375","0.77734375"
"1100","0.783203125","0.783203125","0.783203125"
"1105","0.81640625","0.81640625","0.81640625"
"1110","0.79296875","0.79296875","0.79296875"
"1115","0.810546875","0.810546875","0.810546875"
"1120","0.814453125","0.814453125","0.814453125"
"1125","0.830078125","0.830078125","0.830078125"
"1130","0.79296875","0.79296875","0.79296875"
"1135","0.77734375","0.77734375","0.77734375"
"1140","0.78125","0.78125","0.78125"
"1145","0.794921875","0.794921875","0.794921875"
"1150","0.798828125","0.798828125","0.798828125"
"1155","0.7890625","0.7890625","0.7890625"
"1160","0.794921875","0.794921875","0.794921875"
"1165","0.76953125","0.76953125","0.76953125"
"1170","0.806640625","0.806640625","0.806640625"
"1175","0.783203125","0.783203125","0.783203125"
"1180","0.8125","0.8125","0.8125"
"1185","0.765625","0.765625","0.765625"
"1190","0.791015625","0.791015625","0.791015625"
"1195","0.8046875","0.8046875","0.8046875"
"1200","0.80859375","0.80859375","0.80859375"
"1205","0.771484375","0.771484375","0.771484375"
"1210","0.76171875","0.76171875","0.76171875"
"1215","0.798828125","0.798828125","0.798828125"
"1220","0.771484375","0.771484375","0.771484375"
"1225","0.763671875","0.763671875","0.763671875"
"1230","0.765625","0.765625","0.765625"
"1235","0.80859375","0.80859375","0.80859375"
"1240","0.779296875","0.779296875","0.779296875"
"1245","0.763671875","0.763671875","0.763671875"
"1250","0.763671875","0.763671875","0.763671875"
"1255","0.77734375","0.77734375","0.77734375"
"1260","0.8359375","0.8359375","0.8359375"
"1265","0.794921875","0.794921875","0.794921875"
"1270","0.8046875","0.8046875","0.8046875"
"1275","0.814453125","0.814453125","0.814453125"
"1280","0.78515625","0.78515625","0.78515625"
"1285","0.77734375","0.77734375","0.77734375"
"1290","0.78125","0.78125","0.78125"
"1295","0.779296875","0.779296875","0.779296875"
"1300","0.83203125","0.83203125","0.83203125"
"1305","0.822265625","0.822265625","0.822265625"
"1310","0.8125","0.8125","0.8125"
"1315","0.798828125","0.798828125","0.798828125"
"1320","0.779296875","0.779296875","0.779296875"
"1325","0.82421875","0.82421875","0.82421875"
"1330","0.80078125","0.80078125","0.80078125"
"1335","0.81640625","0.81640625","0.81640625"
"1340","0.81640625","0.81640625","0.81640625"
"1345","0.8046875","0.8046875","0.8046875"
"1350","0.806640625","0.806640625","0.806640625"
"1355","0.79296875","0.79296875","0.79296875"
"1360","0.78515625","0.78515625","0.78515625"
"1365","0.771484375","0.771484375","0.771484375"
"1370","0.794921875","0.794921875","0.794921875"
"1375","0.796875","0.796875","0.796875"
"1380","0.7890625","0.7890625","0.7890625"
"1385","0.78125","0.78125","0.78125"
"1390","0.7578125","0.7578125","0.7578125"
"1395","0.751953125","0.751953125","0.751953125"
"1400","0.779296875","0.779296875","0.779296875"
"1405","0.787109375","0.787109375","0.787109375"
"1410","0.78515625","0.78515625","0.78515625"
"1415","0.8046875","0.8046875","0.8046875"
"1420","0.80078125","0.80078125","0.80078125"
"1425","0.76953125","0.76953125","0.76953125"
"1430","0.783203125","0.783203125","0.783203125"
"1435","0.80078125","0.80078125","0.80078125"
"1440","0.7734375","0.7734375","0.7734375"
"1445","0.748046875","0.748046875","0.748046875"
"1450","0.744140625","0.744140625","0.744140625"
"1455","0.794921875","0.794921875","0.794921875"
"1460","0.76953125","0.76953125","0.76953125"
"1465","0.779296875","0.779296875","0.779296875"
"1470","0.771484375","0.771484375","0.771484375"
"1475","0.763671875","0.763671875","0.763671875"
"1480","0.767578125","0.767578125","0.767578125"
"1485","0.8125","0.8125","0.8125"
"1490","0.7734375","0.7734375","0.7734375"
"1495","0.798828125","0.798828125","0.798828125"
"1500","0.80078125","0.80078125","0.80078125"
"1505","0.7578125","0.7578125","0.7578125"
"1510","0.79296875","0.79296875","0.79296875"
"1515","0.748046875","0.748046875","0.748046875"
"1520","0.77734375","0.77734375","0.77734375"
"1525","0.7734375","0.7734375","0.7734375"
"1530","0.779296875","0.779296875","0.779296875"
"1535","0.779296875","0.779296875","0.779296875"
"1540","0.79296875","0.79296875","0.79296875"
"1545","0.748046875","0.748046875","0.748046875"
"1550","0.79296875","0.79296875","0.79296875"
"1555","0.806640625","0.806640625","0.806640625"
"1560","0.81640625","0.81640625","0.81640625"
"1565","0.80859375","0.80859375","0.80859375"
"1570","0.787109375","0.787109375","0.787109375"
"1575","0.779296875","0.779296875","0.779296875"
"1580","0.787109375","0.787109375","0.787109375"
"1585","0.787109375","0.787109375","0.787109375"
"1590","0.78515625","0.78515625","0.78515625"
"1595","0.794921875","0.794921875","0.794921875"
"1600","0.78125","0.78125","0.78125"
"1605","0.783203125","0.783203125","0.783203125"
"1610","0.763671875","0.763671875","0.763671875"
"1615","0.771484375","0.771484375","0.771484375"
"1620","0.771484375","0.771484375","0.771484375"
"1625","0.76953125","0.76953125","0.76953125"
"1630","0.77734375","0.77734375","0.77734375"
"1635","0.814453125","0.814453125","0.814453125"
"1640","0.736328125","0.736328125","0.736328125"
"1645","0.75390625","0.75390625","0.75390625"
"1650","0.771484375","0.771484375","0.771484375"
"1655","0.767578125","0.767578125","0.767578125"
"1660","0.775390625","0.775390625","0.775390625"
"1665","0.796875","0.796875","0.796875"
"1670","0.802734375","0.802734375","0.802734375"
"1675","0.78515625","0.78515625","0.78515625"
"1680","0.796875","0.796875","0.796875"
"1685","0.779296875","0.779296875","0.779296875"
"1690","0.7734375","0.7734375","0.7734375"
"1695","0.744140625","0.744140625","0.744140625"
"1700","0.80078125","0.80078125","0.80078125"
"1705","0.787109375","0.787109375","0.787109375"
"1710","0.7734375","0.7734375","0.7734375"
"1715","0.802734375","0.802734375","0.802734375"
"1720","0.80859375","0.80859375","0.80859375"
"1725","0.765625","0.765625","0.765625"
"1730","0.767578125","0.767578125","0.767578125"
"1735","0.80078125","0.80078125","0.80078125"
"1740","0.759765625","0.759765625","0.759765625"
"1745","0.78125","0.78125","0.78125"
"1750","0.783203125","0.783203125","0.783203125"
"1755","0.80078125","0.80078125","0.80078125"
"1760","0.78515625","0.78515625","0.78515625"
"1765","0.77734375","0.77734375","0.77734375"
"1770","0.78515625","0.78515625","0.78515625"
"1775","0.79296875","0.79296875","0.79296875"
"1780","0.76953125","0.76953125","0.76953125"
"1785","0.818359375","0.818359375","0.818359375"
"1790","0.771484375","0.771484375","0.771484375"
"1795","0.791015625","0.791015625","0.791015625"
"1800","0.80078125","0.80078125","0.80078125"
"1805","0.80078125","0.80078125","0.80078125"
"1810","0.796875","0.796875","0.796875"
"1815","0.78515625","0.78515625","0.78515625"
"1820","0.7734375","0.7734375","0.7734375"
"1825","0.775390625","0.775390625","0.775390625"
"1830","0.798828125","0.798828125","0.798828125"
"1835","0.763671875","0.763671875","0.763671875"
"1840","0.80078125","0.80078125","0.80078125"
"1845","0.763671875","0.763671875","0.763671875"
"1850","0.794921875","0.794921875","0.794921875"
"1855","0.8046875","0.8046875","0.8046875"
"1860","0.8046875","0.8046875","0.8046875"
"1865","0.8203125","0.8203125","0.8203125"
"1870","0.837890625","0.837890625","0.837890625"
"1875","0.796875","0.796875","0.796875"
"1880","0.84375","0.84375","0.84375"
"1885","0.83203125","0.83203125","0.83203125"
"1890","0.8359375","0.8359375","0.8359375"
"1895","0.8046875","0.8046875","0.8046875"
"1900","0.814453125","0.814453125","0.814453125"
"1905","0.80078125","0.80078125","0.80078125"
"1910","0.771484375","0.771484375","0.771484375"
"1915","0.78125","0.78125","0.78125"
"1920","0.802734375","0.802734375","0.802734375"
"1925","0.822265625","0.822265625","0.822265625"
"1930","0.857421875","0.857421875","0.857421875"
"1935","0.869140625","0.869140625","0.869140625"
"1940","0.80078125","0.80078125","0.80078125"
"1945","0.8359375","0.8359375","0.8359375"
"1950","0.8046875","0.8046875","0.8046875"
"1955","0.798828125","0.798828125","0.798828125"
"1960","0.833984375","0.833984375","0.833984375"
"1965","0.833984375","0.833984375","0.833984375"
"1970","0.84375","0.84375","0.84375"
"1975","0.814453125","0.814453125","0.814453125"
"1980","0.814453125","0.814453125","0.814453125"
"1985","0.80859375","0.80859375","0.80859375"
"1990","0.82421875","0.82421875","0.82421875"
"1995","0.82421875","0.82421875","0.82421875"
