"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"470","0.775390625","0.775390625","0.775390625"
"475","0.76171875","0.76171875","0.76171875"
"480","0.7734375","0.7734375","0.7734375"
"485","0.736328125","0.736328125","0.736328125"
"490","0.74609375","0.74609375","0.74609375"
"495","0.78125","0.78125","0.78125"
"500","0.7734375","0.7734375","0.7734375"
"505","0.751953125","0.751953125","0.751953125"
"510","0.75390625","0.75390625","0.75390625"
"515","0.763671875","0.763671875","0.763671875"
"520","0.73046875","0.73046875","0.73046875"
"525","0.75","0.75","0.75"
"530","0.7421875","0.7421875","0.7421875"
"535","0.73828125","0.73828125","0.73828125"
"540","0.69921875","0.69921875","0.69921875"
"545","0.75","0.75","0.75"
"550","0.76953125","0.76953125","0.76953125"
"555","0.751953125","0.751953125","0.751953125"
"560","0.69921875","0.69921875","0.69921875"
"565","0.736328125","0.736328125","0.736328125"
"570","0.71875","0.71875","0.71875"
"575","0.755859375","0.755859375","0.755859375"
"580","0.78125","0.78125","0.78125"
"585","0.751953125","0.751953125","0.751953125"
"590","0.75","0.75","0.75"
"595","0.728515625","0.728515625","0.728515625"
"600","0.7421875","0.7421875","0.7421875"
"605","0.751953125","0.751953125","0.751953125"
"610","0.779296875","0.779296875","0.779296875"
"615","0.74609375","0.74609375","0.74609375"
"620","0.755859375","0.755859375","0.755859375"
"625","0.8125","0.8125","0.8125"
"630","0.75","0.75","0.75"
"635","0.76171875","0.76171875","0.76171875"
"640","0.787109375","0.787109375","0.787109375"
"645","0.767578125","0.767578125","0.767578125"
"650","0.77734375","0.77734375","0.77734375"
"655","0.75390625","0.75390625","0.75390625"
"660","0.806640625","0.806640625","0.806640625"
"665","0.771484375","0.771484375","0.771484375"
"670","0.78125","0.78125","0.78125"
"675","0.787109375","0.787109375","0.787109375"
"680","0.787109375","0.787109375","0.787109375"
"685","0.75390625","0.75390625","0.75390625"
"690","0.732421875","0.732421875","0.732421875"
"695","0.76171875","0.76171875","0.76171875"
"700","0.7578125","0.7578125","0.7578125"
"705","0.7421875","0.7421875","0.7421875"
"710","0.73828125","0.73828125","0.73828125"
"715","0.775390625","0.775390625","0.775390625"
"720","0.7734375","0.7734375","0.7734375"
"725","0.806640625","0.806640625","0.806640625"
"730","0.779296875","0.779296875","0.779296875"
"735","0.81640625","0.81640625","0.81640625"
"740","0.830078125","0.830078125","0.830078125"
"745","0.802734375","0.802734375","0.802734375"
"750","0.791015625","0.791015625","0.791015625"
"755","0.796875","0.796875","0.796875"
"760","0.767578125","0.767578125","0.767578125"
"765","0.734375","0.734375","0.734375"
"770","0.775390625","0.775390625","0.775390625"
"775","0.76171875","0.76171875","0.76171875"
"780","0.77734375","0.77734375","0.77734375"
"785","0.763671875","0.763671875","0.763671875"
"790","0.76171875","0.76171875","0.76171875"
"795","0.80078125","0.80078125","0.80078125"
"800","0.779296875","0.779296875","0.779296875"
"805","0.787109375","0.787109375","0.787109375"
"810","0.771484375","0.771484375","0.771484375"
"815","0.791015625","0.791015625","0.791015625"
"820","0.7890625","0.7890625","0.7890625"
"825","0.787109375","0.787109375","0.787109375"
"830","0.78125","0.78125","0.78125"
"835","0.7421875","0.7421875","0.7421875"
"840","0.796875","0.796875","0.796875"
"845","0.763671875","0.763671875","0.763671875"
"850","0.80859375","0.80859375","0.80859375"
"855","0.78125","0.78125","0.78125"
"860","0.765625","0.765625","0.765625"
"865","0.78515625","0.78515625","0.78515625"
"870","0.771484375","0.771484375","0.771484375"
"875","0.82421875","0.82421875","0.82421875"
"880","0.771484375","0.771484375","0.771484375"
"885","0.787109375","0.787109375","0.787109375"
"890","0.77734375","0.77734375","0.77734375"
"895","0.81640625","0.81640625","0.81640625"
"900","0.798828125","0.798828125","0.798828125"
"905","0.779296875","0.779296875","0.779296875"
"910","0.798828125","0.798828125","0.798828125"
"915","0.771484375","0.771484375","0.771484375"
"920","0.765625","0.765625","0.765625"
"925","0.78515625","0.78515625","0.78515625"
"930","0.787109375","0.787109375","0.787109375"
"935","0.78125","0.78125","0.78125"
"940","0.77734375","0.77734375","0.77734375"
"945","0.748046875","0.748046875","0.748046875"
"950","0.775390625","0.775390625","0.775390625"
"955","0.779296875","0.779296875","0.779296875"
"960","0.771484375","0.771484375","0.771484375"
"965","0.763671875","0.763671875","0.763671875"
"970","0.7734375","0.7734375","0.7734375"
"975","0.79296875","0.79296875","0.79296875"
"980","0.7890625","0.7890625","0.7890625"
"985","0.814453125","0.814453125","0.814453125"
"990","0.771484375","0.771484375","0.771484375"
"995","0.77734375","0.77734375","0.77734375"
