"Step","inrl-temporal-6 - eval/black_vs_white_pool1","inrl-temporal-6 - eval/black_vs_white_pool1__MIN","inrl-temporal-6 - eval/black_vs_white_pool1__MAX"
"320","0.806640625","0.806640625","0.806640625"
"325","0.83984375","0.83984375","0.83984375"
"330","0.875","0.875","0.875"
"335","0.8828125","0.8828125","0.8828125"
"340","0.8203125","0.8203125","0.8203125"
"345","0.8671875","0.8671875","0.8671875"
"350","0.8515625","0.8515625","0.8515625"
"355","0.861328125","0.861328125","0.861328125"
"360","0.865234375","0.865234375","0.865234375"
"365","0.892578125","0.892578125","0.892578125"
"370","0.8359375","0.8359375","0.8359375"
"375","0.861328125","0.861328125","0.861328125"
"380","0.85546875","0.85546875","0.85546875"
"385","0.875","0.875","0.875"
"390","0.830078125","0.830078125","0.830078125"
"395","0.845703125","0.845703125","0.845703125"
"400","0.857421875","0.857421875","0.857421875"
"405","0.849609375","0.849609375","0.849609375"
"410","0.865234375","0.865234375","0.865234375"
"415","0.873046875","0.873046875","0.873046875"
"420","0.83203125","0.83203125","0.83203125"
"425","0.8359375","0.8359375","0.8359375"
"430","0.87109375","0.87109375","0.87109375"
"435","0.85546875","0.85546875","0.85546875"
"440","0.859375","0.859375","0.859375"
"445","0.884765625","0.884765625","0.884765625"
"450","0.865234375","0.865234375","0.865234375"
"455","0.857421875","0.857421875","0.857421875"
"460","0.86328125","0.86328125","0.86328125"
"465","0.85546875","0.85546875","0.85546875"
"470","0.859375","0.859375","0.859375"
"475","0.88671875","0.88671875","0.88671875"
"480","0.861328125","0.861328125","0.861328125"
"485","0.828125","0.828125","0.828125"
"490","0.8359375","0.8359375","0.8359375"
"495","0.8515625","0.8515625","0.8515625"
"500","0.87890625","0.87890625","0.87890625"
"505","0.84765625","0.84765625","0.84765625"
"510","0.845703125","0.845703125","0.845703125"
"515","0.841796875","0.841796875","0.841796875"
"520","0.837890625","0.837890625","0.837890625"
"525","0.849609375","0.849609375","0.849609375"
"530","0.845703125","0.845703125","0.845703125"
"535","0.81640625","0.81640625","0.81640625"
"540","0.82421875","0.82421875","0.82421875"
"545","0.8359375","0.8359375","0.8359375"
"550","0.8359375","0.8359375","0.8359375"
"555","0.837890625","0.837890625","0.837890625"
"560","0.8515625","0.8515625","0.8515625"
"565","0.865234375","0.865234375","0.865234375"
"570","0.849609375","0.849609375","0.849609375"
"575","0.83984375","0.83984375","0.83984375"
"580","0.869140625","0.869140625","0.869140625"
"585","0.841796875","0.841796875","0.841796875"
"590","0.8515625","0.8515625","0.8515625"
"595","0.861328125","0.861328125","0.861328125"
"600","0.87890625","0.87890625","0.87890625"
"605","0.869140625","0.869140625","0.869140625"
"610","0.83984375","0.83984375","0.83984375"
"615","0.8671875","0.8671875","0.8671875"
"620","0.861328125","0.861328125","0.861328125"
"625","0.859375","0.859375","0.859375"
"630","0.845703125","0.845703125","0.845703125"
"635","0.818359375","0.818359375","0.818359375"
"640","0.787109375","0.787109375","0.787109375"
"645","0.8203125","0.8203125","0.8203125"
"650","0.818359375","0.818359375","0.818359375"
"655","0.83203125","0.83203125","0.83203125"
"660","0.802734375","0.802734375","0.802734375"
"665","0.814453125","0.814453125","0.814453125"
"670","0.826171875","0.826171875","0.826171875"
"675","0.806640625","0.806640625","0.806640625"
"680","0.802734375","0.802734375","0.802734375"
"685","0.802734375","0.802734375","0.802734375"
"690","0.791015625","0.791015625","0.791015625"
"695","0.783203125","0.783203125","0.783203125"
"700","0.841796875","0.841796875","0.841796875"
"705","0.80078125","0.80078125","0.80078125"
"710","0.78515625","0.78515625","0.78515625"
"715","0.8125","0.8125","0.8125"
"720","0.80859375","0.80859375","0.80859375"
"725","0.814453125","0.814453125","0.814453125"
"730","0.810546875","0.810546875","0.810546875"
"735","0.794921875","0.794921875","0.794921875"
"740","0.8203125","0.8203125","0.8203125"
"745","0.802734375","0.802734375","0.802734375"
"750","0.8046875","0.8046875","0.8046875"
"755","0.796875","0.796875","0.796875"
"760","0.8046875","0.8046875","0.8046875"
"765","0.796875","0.796875","0.796875"
"770","0.830078125","0.830078125","0.830078125"
"775","0.779296875","0.779296875","0.779296875"
"780","0.802734375","0.802734375","0.802734375"
"785","0.806640625","0.806640625","0.806640625"
"790","0.82421875","0.82421875","0.82421875"
"795","0.8125","0.8125","0.8125"
"800","0.80859375","0.80859375","0.80859375"
"805","0.82421875","0.82421875","0.82421875"
"810","0.830078125","0.830078125","0.830078125"
"815","0.861328125","0.861328125","0.861328125"
"820","0.84765625","0.84765625","0.84765625"
"825","0.837890625","0.837890625","0.837890625"
"830","0.8515625","0.8515625","0.8515625"
"835","0.806640625","0.806640625","0.806640625"
"840","0.82421875","0.82421875","0.82421875"
"845","0.828125","0.828125","0.828125"
"850","0.841796875","0.841796875","0.841796875"
"855","0.837890625","0.837890625","0.837890625"
"860","0.81640625","0.81640625","0.81640625"
"865","0.849609375","0.849609375","0.849609375"
"870","0.8515625","0.8515625","0.8515625"
"875","0.865234375","0.865234375","0.865234375"
"880","0.857421875","0.857421875","0.857421875"
"885","0.83203125","0.83203125","0.83203125"
"890","0.84375","0.84375","0.84375"
"895","0.865234375","0.865234375","0.865234375"
"900","0.85546875","0.85546875","0.85546875"
"905","0.865234375","0.865234375","0.865234375"
"910","0.828125","0.828125","0.828125"
"915","0.8359375","0.8359375","0.8359375"
"920","0.84765625","0.84765625","0.84765625"
"925","0.892578125","0.892578125","0.892578125"
"930","0.908203125","0.908203125","0.908203125"
"935","0.873046875","0.873046875","0.873046875"
"940","0.888671875","0.888671875","0.888671875"
"945","0.865234375","0.865234375","0.865234375"
"950","0.876953125","0.876953125","0.876953125"
"955","0.873046875","0.873046875","0.873046875"
"960","0.86328125","0.86328125","0.86328125"
"965","0.837890625","0.837890625","0.837890625"
"970","0.869140625","0.869140625","0.869140625"
"975","0.83203125","0.83203125","0.83203125"
"980","0.853515625","0.853515625","0.853515625"
"985","0.83984375","0.83984375","0.83984375"
"990","0.884765625","0.884765625","0.884765625"
"995","0.826171875","0.826171875","0.826171875"
"1000","0.830078125","0.830078125","0.830078125"
"1005","0.869140625","0.869140625","0.869140625"
"1010","0.865234375","0.865234375","0.865234375"
"1015","0.833984375","0.833984375","0.833984375"
"1020","0.857421875","0.857421875","0.857421875"
"1025","0.828125","0.828125","0.828125"
"1030","0.8359375","0.8359375","0.8359375"
"1035","0.84375","0.84375","0.84375"
"1040","0.845703125","0.845703125","0.845703125"
"1045","0.849609375","0.849609375","0.849609375"
"1050","0.875","0.875","0.875"
"1055","0.82421875","0.82421875","0.82421875"
"1060","0.859375","0.859375","0.859375"
"1065","0.861328125","0.861328125","0.861328125"
"1070","0.84765625","0.84765625","0.84765625"
"1075","0.845703125","0.845703125","0.845703125"
"1080","0.833984375","0.833984375","0.833984375"
"1085","0.82421875","0.82421875","0.82421875"
"1090","0.8203125","0.8203125","0.8203125"
"1095","0.78515625","0.78515625","0.78515625"
"1100","0.841796875","0.841796875","0.841796875"
"1105","0.828125","0.828125","0.828125"
"1110","0.8359375","0.8359375","0.8359375"
"1115","0.82421875","0.82421875","0.82421875"
"1120","0.826171875","0.826171875","0.826171875"
"1125","0.85546875","0.85546875","0.85546875"
"1130","0.83984375","0.83984375","0.83984375"
"1135","0.82421875","0.82421875","0.82421875"
"1140","0.8515625","0.8515625","0.8515625"
"1145","0.791015625","0.791015625","0.791015625"
"1150","0.837890625","0.837890625","0.837890625"
"1155","0.84765625","0.84765625","0.84765625"
"1160","0.873046875","0.873046875","0.873046875"
"1165","0.873046875","0.873046875","0.873046875"
"1170","0.875","0.875","0.875"
"1175","0.8359375","0.8359375","0.8359375"
"1180","0.828125","0.828125","0.828125"
"1185","0.8671875","0.8671875","0.8671875"
"1190","0.84765625","0.84765625","0.84765625"
"1195","0.869140625","0.869140625","0.869140625"
"1200","0.83984375","0.83984375","0.83984375"
"1205","0.798828125","0.798828125","0.798828125"
"1210","0.85546875","0.85546875","0.85546875"
"1215","0.875","0.875","0.875"
"1220","0.83203125","0.83203125","0.83203125"
"1225","0.845703125","0.845703125","0.845703125"
"1230","0.853515625","0.853515625","0.853515625"
"1235","0.814453125","0.814453125","0.814453125"
"1240","0.845703125","0.845703125","0.845703125"
"1245","0.802734375","0.802734375","0.802734375"
"1250","0.833984375","0.833984375","0.833984375"
"1255","0.837890625","0.837890625","0.837890625"
"1260","0.83203125","0.83203125","0.83203125"
"1265","0.853515625","0.853515625","0.853515625"
"1270","0.87109375","0.87109375","0.87109375"
"1275","0.857421875","0.857421875","0.857421875"
"1280","0.857421875","0.857421875","0.857421875"
"1285","0.84375","0.84375","0.84375"
"1290","0.87109375","0.87109375","0.87109375"
"1295","0.841796875","0.841796875","0.841796875"
"1300","0.890625","0.890625","0.890625"
"1305","0.8671875","0.8671875","0.8671875"
"1310","0.8828125","0.8828125","0.8828125"
"1315","0.841796875","0.841796875","0.841796875"
"1320","0.826171875","0.826171875","0.826171875"
"1325","0.875","0.875","0.875"
"1330","0.845703125","0.845703125","0.845703125"
"1335","0.859375","0.859375","0.859375"
"1340","0.87109375","0.87109375","0.87109375"
"1345","0.869140625","0.869140625","0.869140625"
"1350","0.88671875","0.88671875","0.88671875"
"1355","0.849609375","0.849609375","0.849609375"
"1360","0.845703125","0.845703125","0.845703125"
"1365","0.85546875","0.85546875","0.85546875"
"1370","0.8359375","0.8359375","0.8359375"
"1375","0.8203125","0.8203125","0.8203125"
"1380","0.845703125","0.845703125","0.845703125"
"1385","0.8046875","0.8046875","0.8046875"
"1390","0.845703125","0.845703125","0.845703125"
"1395","0.8359375","0.8359375","0.8359375"
"1400","0.8203125","0.8203125","0.8203125"
"1405","0.8203125","0.8203125","0.8203125"
"1410","0.80859375","0.80859375","0.80859375"
"1415","0.85546875","0.85546875","0.85546875"
"1420","0.84765625","0.84765625","0.84765625"
"1425","0.859375","0.859375","0.859375"
"1430","0.85546875","0.85546875","0.85546875"
"1435","0.857421875","0.857421875","0.857421875"
"1440","0.857421875","0.857421875","0.857421875"
"1445","0.865234375","0.865234375","0.865234375"
"1450","0.83203125","0.83203125","0.83203125"
"1455","0.84765625","0.84765625","0.84765625"
"1460","0.859375","0.859375","0.859375"
"1465","0.845703125","0.845703125","0.845703125"
"1470","0.884765625","0.884765625","0.884765625"
"1475","0.8515625","0.8515625","0.8515625"
"1480","0.84765625","0.84765625","0.84765625"
"1485","0.841796875","0.841796875","0.841796875"
"1490","0.857421875","0.857421875","0.857421875"
"1495","0.861328125","0.861328125","0.861328125"
"1500","0.837890625","0.837890625","0.837890625"
"1505","0.84765625","0.84765625","0.84765625"
"1510","0.822265625","0.822265625","0.822265625"
"1515","0.8359375","0.8359375","0.8359375"
"1520","0.857421875","0.857421875","0.857421875"
"1525","0.83203125","0.83203125","0.83203125"
"1530","0.83984375","0.83984375","0.83984375"
"1535","0.859375","0.859375","0.859375"
"1540","0.841796875","0.841796875","0.841796875"
"1545","0.8671875","0.8671875","0.8671875"
"1550","0.84375","0.84375","0.84375"
"1555","0.83984375","0.83984375","0.83984375"
"1560","0.869140625","0.869140625","0.869140625"
"1565","0.826171875","0.826171875","0.826171875"
"1570","0.861328125","0.861328125","0.861328125"
"1575","0.833984375","0.833984375","0.833984375"
"1580","0.857421875","0.857421875","0.857421875"
"1585","0.83984375","0.83984375","0.83984375"
"1590","0.841796875","0.841796875","0.841796875"
"1595","0.845703125","0.845703125","0.845703125"
"1600","0.853515625","0.853515625","0.853515625"
"1605","0.849609375","0.849609375","0.849609375"
"1610","0.861328125","0.861328125","0.861328125"
"1615","0.8671875","0.8671875","0.8671875"
"1620","0.849609375","0.849609375","0.849609375"
"1625","0.8828125","0.8828125","0.8828125"
"1630","0.865234375","0.865234375","0.865234375"
"1635","0.830078125","0.830078125","0.830078125"
"1640","0.865234375","0.865234375","0.865234375"
"1645","0.87890625","0.87890625","0.87890625"
"1650","0.9296875","0.9296875","0.9296875"
"1655","0.89453125","0.89453125","0.89453125"
"1660","0.859375","0.859375","0.859375"
"1665","0.849609375","0.849609375","0.849609375"
"1670","0.865234375","0.865234375","0.865234375"
"1675","0.873046875","0.873046875","0.873046875"
"1680","0.853515625","0.853515625","0.853515625"
"1685","0.865234375","0.865234375","0.865234375"
"1690","0.810546875","0.810546875","0.810546875"
"1695","0.833984375","0.833984375","0.833984375"
"1700","0.8515625","0.8515625","0.8515625"
"1705","0.865234375","0.865234375","0.865234375"
"1710","0.853515625","0.853515625","0.853515625"
"1715","0.8515625","0.8515625","0.8515625"
"1720","0.8515625","0.8515625","0.8515625"
"1725","0.849609375","0.849609375","0.849609375"
"1730","0.8515625","0.8515625","0.8515625"
"1735","0.845703125","0.845703125","0.845703125"
"1740","0.880859375","0.880859375","0.880859375"
"1745","0.84375","0.84375","0.84375"
"1750","0.900390625","0.900390625","0.900390625"
"1755","0.880859375","0.880859375","0.880859375"
"1760","0.85546875","0.85546875","0.85546875"
"1765","0.84375","0.84375","0.84375"
"1770","0.84375","0.84375","0.84375"
"1775","0.84375","0.84375","0.84375"
"1780","0.8515625","0.8515625","0.8515625"
"1785","0.884765625","0.884765625","0.884765625"
"1790","0.880859375","0.880859375","0.880859375"
"1795","0.859375","0.859375","0.859375"
"1800","0.861328125","0.861328125","0.861328125"
"1805","0.900390625","0.900390625","0.900390625"
"1810","0.904296875","0.904296875","0.904296875"
"1815","0.88671875","0.88671875","0.88671875"
"1820","0.90234375","0.90234375","0.90234375"
"1825","0.857421875","0.857421875","0.857421875"
"1830","0.849609375","0.849609375","0.849609375"
"1835","0.875","0.875","0.875"
"1840","0.873046875","0.873046875","0.873046875"
"1845","0.880859375","0.880859375","0.880859375"
"1850","0.8671875","0.8671875","0.8671875"
"1855","0.873046875","0.873046875","0.873046875"
"1860","0.87890625","0.87890625","0.87890625"
"1865","0.88671875","0.88671875","0.88671875"
"1870","0.865234375","0.865234375","0.865234375"
"1875","0.89453125","0.89453125","0.89453125"
"1880","0.859375","0.859375","0.859375"
"1885","0.853515625","0.853515625","0.853515625"
"1890","0.890625","0.890625","0.890625"
"1895","0.84765625","0.84765625","0.84765625"
"1900","0.833984375","0.833984375","0.833984375"
"1905","0.859375","0.859375","0.859375"
"1910","0.87109375","0.87109375","0.87109375"
"1915","0.8828125","0.8828125","0.8828125"
"1920","0.86328125","0.86328125","0.86328125"
"1925","0.88671875","0.88671875","0.88671875"
"1930","0.890625","0.890625","0.890625"
"1935","0.884765625","0.884765625","0.884765625"
"1940","0.8828125","0.8828125","0.8828125"
"1945","0.90234375","0.90234375","0.90234375"
"1950","0.8984375","0.8984375","0.8984375"
"1955","0.87890625","0.87890625","0.87890625"
"1960","0.873046875","0.873046875","0.873046875"
"1965","0.900390625","0.900390625","0.900390625"
"1970","0.8984375","0.8984375","0.8984375"
"1975","0.869140625","0.869140625","0.869140625"
"1980","0.8828125","0.8828125","0.8828125"
"1985","0.904296875","0.904296875","0.904296875"
"1990","0.875","0.875","0.875"
"1995","0.859375","0.859375","0.859375"
"2000","0.884765625","0.884765625","0.884765625"
"2005","0.876953125","0.876953125","0.876953125"
"2010","0.861328125","0.861328125","0.861328125"
"2015","0.880859375","0.880859375","0.880859375"
"2020","0.88671875","0.88671875","0.88671875"
"2025","0.87109375","0.87109375","0.87109375"
"2030","0.875","0.875","0.875"
"2035","0.88671875","0.88671875","0.88671875"
"2040","0.84765625","0.84765625","0.84765625"
"2045","0.876953125","0.876953125","0.876953125"
"2050","0.880859375","0.880859375","0.880859375"
"2055","0.8828125","0.8828125","0.8828125"
"2060","0.8984375","0.8984375","0.8984375"
"2065","0.876953125","0.876953125","0.876953125"
"2070","0.888671875","0.888671875","0.888671875"
"2075","0.900390625","0.900390625","0.900390625"
"2080","0.904296875","0.904296875","0.904296875"
"2085","0.890625","0.890625","0.890625"
"2090","0.84375","0.84375","0.84375"
"2095","0.861328125","0.861328125","0.861328125"
"2100","0.849609375","0.849609375","0.849609375"
"2105","0.87109375","0.87109375","0.87109375"
"2110","0.869140625","0.869140625","0.869140625"
"2115","0.857421875","0.857421875","0.857421875"
"2120","0.853515625","0.853515625","0.853515625"
"2125","0.86328125","0.86328125","0.86328125"
"2130","0.8515625","0.8515625","0.8515625"
"2135","0.876953125","0.876953125","0.876953125"
"2140","0.859375","0.859375","0.859375"
"2145","0.875","0.875","0.875"
"2150","0.8828125","0.8828125","0.8828125"
"2155","0.88671875","0.88671875","0.88671875"
"2160","0.888671875","0.888671875","0.888671875"
"2165","0.875","0.875","0.875"
"2170","0.869140625","0.869140625","0.869140625"
"2175","0.880859375","0.880859375","0.880859375"
"2180","0.888671875","0.888671875","0.888671875"
"2185","0.859375","0.859375","0.859375"
"2190","0.880859375","0.880859375","0.880859375"
"2195","0.873046875","0.873046875","0.873046875"
"2200","0.892578125","0.892578125","0.892578125"
"2205","0.87109375","0.87109375","0.87109375"
"2210","0.888671875","0.888671875","0.888671875"
"2215","0.876953125","0.876953125","0.876953125"
"2220","0.859375","0.859375","0.859375"
"2225","0.86328125","0.86328125","0.86328125"
"2230","0.876953125","0.876953125","0.876953125"
"2235","0.865234375","0.865234375","0.865234375"
"2240","0.859375","0.859375","0.859375"
"2245","0.880859375","0.880859375","0.880859375"
"2250","0.8828125","0.8828125","0.8828125"
"2255","0.896484375","0.896484375","0.896484375"
"2260","0.89453125","0.89453125","0.89453125"
"2265","0.912109375","0.912109375","0.912109375"
"2270","0.890625","0.890625","0.890625"
"2275","0.837890625","0.837890625","0.837890625"
"2280","0.849609375","0.849609375","0.849609375"
"2285","0.845703125","0.845703125","0.845703125"
"2290","0.8515625","0.8515625","0.8515625"
"2295","0.81640625","0.81640625","0.81640625"
"2300","0.884765625","0.884765625","0.884765625"
"2305","0.873046875","0.873046875","0.873046875"
"2310","0.8515625","0.8515625","0.8515625"
"2315","0.8671875","0.8671875","0.8671875"
"2320","0.896484375","0.896484375","0.896484375"
"2325","0.849609375","0.849609375","0.849609375"
"2330","0.869140625","0.869140625","0.869140625"
"2335","0.875","0.875","0.875"
"2340","0.828125","0.828125","0.828125"
"2345","0.859375","0.859375","0.859375"
"2350","0.892578125","0.892578125","0.892578125"
"2355","0.900390625","0.900390625","0.900390625"
"2360","0.896484375","0.896484375","0.896484375"
"2365","0.8828125","0.8828125","0.8828125"
"2370","0.888671875","0.888671875","0.888671875"
"2375","0.892578125","0.892578125","0.892578125"
"2380","0.890625","0.890625","0.890625"
"2385","0.88671875","0.88671875","0.88671875"
"2390","0.9140625","0.9140625","0.9140625"
"2395","0.896484375","0.896484375","0.896484375"
"2400","0.876953125","0.876953125","0.876953125"
"2405","0.8671875","0.8671875","0.8671875"
"2410","0.876953125","0.876953125","0.876953125"
"2415","0.888671875","0.888671875","0.888671875"
"2420","0.875","0.875","0.875"
"2425","0.88671875","0.88671875","0.88671875"
"2430","0.87109375","0.87109375","0.87109375"
"2435","0.896484375","0.896484375","0.896484375"
"2440","0.85546875","0.85546875","0.85546875"
"2445","0.90234375","0.90234375","0.90234375"
"2450","0.88671875","0.88671875","0.88671875"
"2455","0.892578125","0.892578125","0.892578125"
"2460","0.884765625","0.884765625","0.884765625"
"2465","0.8671875","0.8671875","0.8671875"
"2470","0.904296875","0.904296875","0.904296875"
"2475","0.859375","0.859375","0.859375"
"2480","0.890625","0.890625","0.890625"
"2485","0.876953125","0.876953125","0.876953125"
"2490","0.85546875","0.85546875","0.85546875"
"2495","0.900390625","0.900390625","0.900390625"
"2500","0.890625","0.890625","0.890625"
"2505","0.873046875","0.873046875","0.873046875"
"2510","0.89453125","0.89453125","0.89453125"
"2515","0.880859375","0.880859375","0.880859375"
"2520","0.90234375","0.90234375","0.90234375"
"2525","0.876953125","0.876953125","0.876953125"
"2530","0.87890625","0.87890625","0.87890625"
"2535","0.921875","0.921875","0.921875"
"2540","0.888671875","0.888671875","0.888671875"
"2545","0.87890625","0.87890625","0.87890625"
"2550","0.892578125","0.892578125","0.892578125"
"2555","0.888671875","0.888671875","0.888671875"
"2560","0.875","0.875","0.875"
"2565","0.873046875","0.873046875","0.873046875"
"2570","0.900390625","0.900390625","0.900390625"
"2575","0.904296875","0.904296875","0.904296875"
"2580","0.876953125","0.876953125","0.876953125"
"2585","0.86328125","0.86328125","0.86328125"
"2590","0.85546875","0.85546875","0.85546875"
"2595","0.845703125","0.845703125","0.845703125"
"2600","0.83203125","0.83203125","0.83203125"
"2605","0.85546875","0.85546875","0.85546875"
"2610","0.86328125","0.86328125","0.86328125"
"2615","0.84765625","0.84765625","0.84765625"
"2620","0.8359375","0.8359375","0.8359375"
"2625","0.890625","0.890625","0.890625"
"2630","0.841796875","0.841796875","0.841796875"
"2635","0.87890625","0.87890625","0.87890625"
"2640","0.857421875","0.857421875","0.857421875"
"2645","0.833984375","0.833984375","0.833984375"
"2650","0.88671875","0.88671875","0.88671875"
"2655","0.869140625","0.869140625","0.869140625"
"2660","0.861328125","0.861328125","0.861328125"
"2665","0.841796875","0.841796875","0.841796875"
"2670","0.859375","0.859375","0.859375"
"2675","0.869140625","0.869140625","0.869140625"
"2680","0.861328125","0.861328125","0.861328125"
"2685","0.857421875","0.857421875","0.857421875"
"2690","0.865234375","0.865234375","0.865234375"
"2695","0.875","0.875","0.875"
"2700","0.859375","0.859375","0.859375"
"2705","0.87890625","0.87890625","0.87890625"
"2710","0.8984375","0.8984375","0.8984375"
"2715","0.857421875","0.857421875","0.857421875"
"2720","0.873046875","0.873046875","0.873046875"
"2725","0.859375","0.859375","0.859375"
"2730","0.861328125","0.861328125","0.861328125"
"2735","0.884765625","0.884765625","0.884765625"
"2740","0.861328125","0.861328125","0.861328125"
"2745","0.900390625","0.900390625","0.900390625"
"2750","0.837890625","0.837890625","0.837890625"
"2755","0.88671875","0.88671875","0.88671875"
"2760","0.876953125","0.876953125","0.876953125"
"2765","0.865234375","0.865234375","0.865234375"
"2770","0.841796875","0.841796875","0.841796875"
"2775","0.818359375","0.818359375","0.818359375"
"2780","0.830078125","0.830078125","0.830078125"
"2785","0.84375","0.84375","0.84375"
"2790","0.8203125","0.8203125","0.8203125"
"2795","0.828125","0.828125","0.828125"
"2800","0.861328125","0.861328125","0.861328125"
"2805","0.841796875","0.841796875","0.841796875"
